player_id,name,club,position,price,status,xmins,xpts_gw1,xpts_gw2,xpts_gw3,xpts_gw4,xpts_gw5,xpts_gw6,xpts_gw7,xpts_gw8
2786,Antoni Bałabuch,Górnik Zabrze,GK,0.7,ok,34.5,1.38,1.16,1.21,1.32,0.97,1.24,1.18,0.93
2787,Adrian Damasiewicz,Jagiellonia Białystok,GK,0.7,ok,34.5,1.23,1.12,1.19,1.2,0.8,0.94,1.36,1.21
2788,Mateusz Leśniewski,Wisła Płock,MID,0.7,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2789,Jakub Kokosiński,GKS Katowice,FWD,0.9,ok,9.0,0.58,0.61,0.63,0.58,0.62,0.49,0.54,0.54
2791,Hubert Janyszka,Lech Poznań,DEF,0.7,ok,5.2,0.36,0.36,0.36,0.37,0.33,0.32,0.32,0.31
2792,Maciej Kuczyński,Jagiellonia Białystok,FWD,0.7,ok,20.6,1.18,1.23,1.09,1.22,0.95,1.01,1.34,1.23
2794,Lukáš Sadílek,Górnik Zabrze,MID,2.0,ok,87.5,3.96,3.4,3.59,3.84,3.11,3.69,3.38,3.08
2795,Bartłomiej Krasiewicz,Jagiellonia Białystok,DEF,0.7,ok,28.4,1.33,1.27,1.25,1.33,0.89,1.03,1.51,1.34
2798,Samuel Kováčik,Legia Warszawa,MID,1.3,ok,17.0,0.8,0.85,0.79,0.88,0.8,0.92,0.84,0.78
2799,Osman Bukari,Widzew Łódź,MID,2.0,ok,36.7,1.79,1.69,1.48,1.67,1.76,1.43,1.77,1.46
2800,Christopher Cheng,Widzew Łódź,DEF,1.8,ok,87.5,3.71,3.68,2.86,3.62,3.83,2.69,3.81,3.01
2801,Bartłomiej Drągowski,Widzew Łódź,GK,1.8,ok,87.5,3.02,3.07,2.37,3.06,3.18,2.25,3.16,2.57
2802,Lukas Lerager,Widzew Łódź,MID,1.8,ok,46.0,1.99,1.89,1.67,1.88,1.97,1.62,1.98,1.66
2803,Matwiej Bochno,Wisła Płock,DEF,1.4,ok,28.4,0.83,1.06,1.14,0.81,1.05,1.14,1.03,1.15
2805,Otto Hindrich,Legia Warszawa,GK,1.9,ok,87.5,2.8,3.13,2.88,3.2,2.85,3.42,2.84,2.99
2807,Kellyn Acosta,Pogoń Szczecin,MID,1.8,ok,87.5,3.01,3.01,3.4,2.86,3.43,3.1,3.46,3.49
2809,Simon Gustafson,Korona Kielce,MID,1.8,ok,69.0,2.32,2.47,2.44,2.35,2.76,2.66,2.79,2.73
2810,Carlos Isaac,Widzew Łódź,DEF,1.8,ok,34.3,1.71,1.67,1.32,1.64,1.74,1.24,1.74,1.36
2811,Abraham Ojo,Raków Częstochowa,MID,1.8,ok,8.8,0.54,0.52,0.51,0.47,0.47,0.47,0.4,0.54
2812,Mathias Dahl Sauer,Górnik Zabrze,MID,1.8,ok,6.3,0.43,0.36,0.38,0.41,0.33,0.4,0.36,0.33
2814,Isak Brusberg,Raków Częstochowa,FWD,1.8,ok,20.8,1.23,1.19,1.16,1.05,1.05,1.07,0.91,1.25
2815,Guilherme Montóia,Jagiellonia Białystok,DEF,1.8,ok,87.5,3.59,3.4,3.39,3.56,2.33,2.75,4.09,3.6
2817,Emil Kornvig,Widzew Łódź,MID,2.1,ok,83.0,4.3,4.03,3.5,3.95,4.21,3.36,4.23,3.43
2818,Mateusz Tabisz,Cracovia,MID,1.3,ok,15.4,0.61,0.78,0.81,0.7,0.84,0.77,0.72,0.79
2820,Beno Selan,Cracovia,MID,1.6,ok,66.0,2.12,2.64,2.73,2.38,2.84,2.6,2.45,2.66
2821,Attila Szalai,Pogoń Szczecin,DEF,1.9,ok,87.5,2.65,2.73,3.02,2.19,3.21,2.77,3.34,3.39
2822,Elton Fikaj,Piast Gliwice,DEF,1.7,ok,25.2,1.0,1.18,0.7,1.22,0.96,1.03,1.09,1.05
2824,Adam Żabicki,Radomiak Radom,MID,0.7,ok,8.5,0.49,0.43,0.42,0.39,0.46,0.45,0.39,0.46
2826,Levente Szabó,Zagłębie Lubin,FWD,1.8,ok,32.4,1.64,1.36,1.36,1.79,1.6,1.63,1.65,1.66
2827,Jakub Ligocki,Zagłębie Lubin,MID,0.7,ok,19.5,0.92,0.77,0.77,1.0,0.89,0.91,0.92,0.93
2828,Seweryn Marek,Zagłębie Lubin,MID,0.7,ok,22.8,1.07,0.9,0.9,1.16,1.04,1.06,1.08,1.08
2829,Maciej Urbański,Zagłębie Lubin,DEF,0.7,ok,28.4,1.24,0.98,0.92,1.41,1.2,1.22,1.29,1.24
2830,Zachary Zalewski,Jagiellonia Białystok,MID,0.7,ok,9.1,0.51,0.5,0.48,0.51,0.4,0.43,0.56,0.51
2831,Oliwier Maziarz,Piast Gliwice,MID,0.7,ok,8.5,0.43,0.5,0.37,0.5,0.42,0.46,0.48,0.46
2832,Jakub Grelich,Piast Gliwice,GK,0.7,ok,34.5,1.0,1.16,0.67,1.22,0.98,0.98,1.08,1.04
2833,Mihael Mlinarić,Zagłębie Lubin,FWD,1.8,ok,12.9,0.78,0.64,0.64,0.85,0.76,0.77,0.78,0.79
2834,Jerzy Napieraj,Raków Częstochowa,DEF,0.9,ok,68.0,3.61,3.45,3.33,3.04,2.97,2.85,2.2,3.42
2835,Jacek Czapliński,Pogoń Szczecin,MID,0.8,ok,16.1,0.7,0.7,0.82,0.67,0.82,0.73,0.83,0.83
2836,Marin Karamarko,Wisła Płock,DEF,1.7,ok,24.5,0.73,0.93,1.0,0.71,0.92,1.0,0.9,1.0
2837,Sebastian Rojek,Pogoń Szczecin,MID,0.7,ok,22.8,0.97,0.97,1.13,0.92,1.13,1.01,1.14,1.15
2838,Dominik Czeremski,Raków Częstochowa,GK,0.7,ok,34.5,1.39,1.31,1.3,1.21,1.19,1.11,0.86,1.28
2839,Ivan Lima,Piast Gliwice,MID,1.8,ok,13.5,0.63,0.71,0.53,0.72,0.61,0.67,0.68,0.66
2841,Yvan Ikia Dimi,Górnik Zabrze,MID,1.7,ok,87.5,4.29,3.64,3.88,4.15,3.32,3.99,3.62,3.29
2843,Wiktor Żołneczko,Raków Częstochowa,GK,0.7,ok,87.5,3.35,3.16,3.11,2.91,2.83,2.63,2.02,3.04
2845,Thomas Santos,Motor Lublin,DEF,1.7,ok,87.5,2.69,2.68,2.89,3.3,2.93,3.28,2.82,2.34
2846,Filip Čuić,Pogoń Szczecin,FWD,1.9,ok,12.0,0.7,0.7,0.85,0.68,0.84,0.74,0.84,0.85
2847,Mads Agger,Pogoń Szczecin,MID,1.8,ok,32.0,1.22,1.21,1.38,1.15,1.39,1.25,1.4,1.41
2848,Ondřej Zmrzlý,Górnik Zabrze,DEF,1.8,ok,8.5,0.61,0.51,0.54,0.59,0.44,0.56,0.5,0.44
2849,Kyriákos Savvídis,Wisła Płock,MID,1.7,ok,42.8,1.51,1.64,1.77,1.49,1.7,1.75,1.67,1.74
2850,Oskar Markiewicz,Radomiak Radom,DEF,0.7,ok,10.7,0.57,0.47,0.46,0.41,0.52,0.51,0.43,0.51
2851,Marius Olsen,GKS Katowice,DEF,1.7,ok,48.0,1.86,1.99,2.13,1.76,2.1,1.5,1.7,1.73
2852,Krystian Brzozowski,Motor Lublin,DEF,0.7,ok,28.4,0.94,0.95,1.01,1.15,1.02,1.14,0.99,0.83
2854,Adam Hańćko,Korona Kielce,MID,0.7,ok,8.0,0.39,0.41,0.41,0.39,0.47,0.45,0.47,0.46
2855,Wojciech Pańkowski,GKS Katowice,GK,0.7,ok,34.5,1.04,1.12,1.2,0.95,1.19,0.86,0.95,0.98
2859,Nikodem Rogowski,Wisła Płock,DEF,0.7,ok,9.6,0.35,0.42,0.45,0.34,0.42,0.46,0.42,0.46
2863,Jakub Stępak,Wisła Kraków,GK,0.7,ok,34.5,0.98,0.88,1.12,0.79,0.86,1.14,0.9,0.8
2864,Patryk Letkiewicz,Wisła Kraków,GK,1.6,ok,34.5,0.98,0.88,1.12,0.79,0.86,1.14,0.9,0.8
2865,Maxence Maisonneuve,Wisła Kraków,DEF,1.7,ok,87.5,2.96,2.64,3.36,2.31,2.6,3.41,2.66,2.4
2866,Darijo Grujcic,Wisła Kraków,DEF,1.7,ok,28.4,1.16,1.03,1.29,0.91,1.02,1.31,1.03,0.96
2867,Mariusz Kutwa,Wisła Kraków,DEF,1.5,ok,28.4,1.16,1.03,1.29,0.91,1.02,1.31,1.03,0.96
2868,Kacper Skrobański,Wisła Kraków,DEF,0.7,ok,28.4,1.16,1.03,1.29,0.91,1.02,1.31,1.03,0.96
2869,Jakub Krzyżanowski,Wisła Kraków,DEF,1.6,ok,87.5,3.13,2.79,3.53,2.44,2.75,3.6,2.8,2.54
2870,Rafał Mikulec,Wisła Kraków,DEF,1.6,ok,28.4,1.16,1.03,1.29,0.91,1.02,1.31,1.03,0.96
2871,Julian Lelieveld,Wisła Kraków,DEF,1.7,ok,8.5,0.46,0.42,0.5,0.38,0.42,0.51,0.42,0.4
2872,Raoul Giger,Wisła Kraków,DEF,1.6,ok,87.5,3.7,3.3,4.14,2.86,3.26,4.21,3.27,3.02
2873,Ervin Omic,Wisła Kraków,MID,1.6,ok,22.8,1.06,0.97,1.11,0.9,0.98,1.12,0.96,0.95
2874,James Igbekeme,Wisła Kraków,MID,1.7,ok,87.5,3.44,3.2,3.61,2.97,3.2,3.65,3.15,3.13
2875,Marc Carbó,Wisła Kraków,MID,1.7,ok,12.0,0.64,0.59,0.67,0.54,0.59,0.68,0.58,0.58
2876,Wiktor Staszak,Wisła Kraków,MID,1.0,ok,22.8,1.06,0.97,1.11,0.9,0.98,1.12,0.96,0.95
2877,Julius Ertlthaler,Wisła Kraków,MID,1.8,ok,27.0,1.23,1.14,1.29,1.05,1.14,1.31,1.12,1.12
2878,Frederico Duarte,Wisła Kraków,MID,2.0,ok,84.0,3.87,3.57,4.06,3.26,3.57,4.11,3.49,3.47
2879,Maciej Kuziemka,Wisła Kraków,MID,1.7,ok,69.0,3.24,2.99,3.4,2.73,2.99,3.44,2.92,2.91
2880,Marko Bozic,Wisła Kraków,MID,1.8,ok,84.0,4.74,4.35,4.97,3.91,4.35,5.05,4.22,4.21
2881,Ángel Rodado,Wisła Kraków,FWD,2.2,ok,27.0,1.52,1.4,1.59,1.26,1.4,1.61,1.36,1.36
2882,Szymon Kawała,Wisła Kraków,FWD,0.9,ok,20.6,1.2,1.1,1.25,0.99,1.1,1.27,1.06,1.07
2883,Irodotos Christodoulou,Śląsk Wrocław,DEF,1.8,ok,87.5,2.23,2.29,2.92,2.66,2.68,2.21,2.13,2.89
2884,Lamine Ba,Śląsk Wrocław,DEF,1.7,ok,87.5,2.21,2.26,2.9,2.64,2.65,2.19,2.1,2.86
2885,Marko Dijakovic,Śląsk Wrocław,DEF,1.6,ok,28.4,0.87,0.89,1.1,1.02,1.01,0.86,0.84,1.09
2886,Eniss Shabani,Śląsk Wrocław,MID,1.9,ok,19.0,0.79,0.82,0.89,0.86,0.84,0.78,0.79,0.9
2887,Jorge Yriarte,Śląsk Wrocław,MID,1.6,ok,87.5,2.85,2.94,3.18,3.08,3.02,2.81,2.85,3.2
2888,Dorian Markowski,Śląsk Wrocław,MID,0.7,ok,22.8,0.88,0.92,1.0,0.97,0.94,0.87,0.89,1.0
2889,Przemyslaw Mazan,Śląsk Wrocław,MID,0.7,ok,22.8,0.88,0.92,1.0,0.97,0.94,0.87,0.89,1.0
2890,Alex Timossi Andersson,Śląsk Wrocław,MID,2.0,ok,19.0,0.77,0.8,0.87,0.84,0.82,0.76,0.77,0.87
2891,Michał Rosiak,Śląsk Wrocław,MID,1.5,ok,77.0,2.8,2.89,3.14,3.05,2.95,2.75,2.81,3.16
2892,Luka Marjanac,Śląsk Wrocław,MID,1.9,ok,77.0,2.67,2.77,3.0,2.91,2.83,2.64,2.68,3.02
2893,Adam Ciućka,Śląsk Wrocław,MID,0.7,ok,22.8,0.88,0.92,1.0,0.97,0.94,0.87,0.89,1.0
2894,Malaly Dembélé,Śląsk Wrocław,FWD,1.9,ok,30.0,1.42,1.48,1.6,1.57,1.48,1.38,1.44,1.62
2895,Philipp Schulze,Górnik Zabrze,GK,1.7,ok,87.5,3.32,2.78,2.89,3.15,2.3,2.95,2.82,2.18
2896,Antoni Kustra,Wieczysta Kraków,GK,0.7,ok,34.5,0.93,0.69,0.86,0.87,0.9,0.95,1.0,0.85
2897,Duje Dujmovic,Wieczysta Kraków,DEF,1.8,ok,37.0,1.38,1.04,1.3,1.29,1.3,1.42,1.45,1.27
2898,Aleksandar Djermanovic,Wieczysta Kraków,DEF,1.7,ok,87.5,2.82,2.05,2.63,2.63,2.67,2.9,2.99,2.57
2899,Kacper Zagrodzki,Wieczysta Kraków,DEF,0.7,ok,28.4,1.1,0.82,1.03,1.03,1.03,1.12,1.15,1.01
2900,Nikola Knezevic,Wieczysta Kraków,MID,1.7,ok,22.8,1.01,0.87,0.98,0.97,0.94,1.03,1.03,0.97
2901,Tobias Christensen,Wieczysta Kraków,MID,1.8,ok,27.0,1.22,1.05,1.19,1.17,1.14,1.24,1.25,1.17
2902,Lucas Piazón,Wieczysta Kraków,MID,1.7,ok,87.5,3.51,3.03,3.42,3.38,3.28,3.56,3.58,3.36
2903,Petar Pusic,Wieczysta Kraków,MID,1.7,ok,15.0,0.74,0.63,0.72,0.71,0.69,0.75,0.76,0.7
2904,Christopher Lungoyi,Wieczysta Kraków,MID,2.0,ok,22.8,1.01,0.87,0.98,0.97,0.94,1.03,1.03,0.97
2905,Jacky Donkor,Wieczysta Kraków,MID,1.7,ok,22.8,1.01,0.87,0.98,0.97,0.94,1.03,1.03,0.97
2906,Stefan Feiertag,Wieczysta Kraków,FWD,1.9,ok,81.0,5.11,4.19,4.97,4.87,4.58,5.21,5.13,4.85
2907, Paulinho,Wieczysta Kraków,FWD,1.8,ok,15.0,0.89,0.75,0.87,0.85,0.81,0.9,0.9,0.85
2908,Szymon Bartlewicz,GKS Katowice,MID,1.6,ok,19.0,0.98,1.03,1.06,0.97,1.05,0.84,0.92,0.92
2909,Dominik Baumgartner,Cracovia,DEF,1.8,ok,28.4,0.84,1.27,1.36,1.08,1.44,1.25,1.15,1.32
2910,Bruno Durdov,Górnik Zabrze,MID,1.9,ok,21.3,1.36,1.13,1.21,1.31,1.02,1.25,1.12,1.01
2911,Gédéon Nongo,Górnik Zabrze,MID,1.8,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2912,Erik Prekop,Górnik Zabrze,FWD,2.0,ok,83.0,4.23,3.55,3.82,4.1,3.26,3.94,3.51,3.24
2913,Ksawery Semik,Górnik Zabrze,MID,0.9,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2914,Michał Synoś,Górnik Zabrze,DEF,1.5,ok,28.4,1.53,1.25,1.33,1.45,1.06,1.37,1.25,1.02
2915,Patryk Warczak,Górnik Zabrze,DEF,1.5,ok,49.0,2.59,2.11,2.25,2.47,1.79,2.32,2.13,1.71
2916,Marcel Kalemba,Górnik Zabrze,MID,1.4,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2917,Allahyar Sayyadmanesh,Lech Poznań,MID,2.2,ok,12.0,0.71,0.72,0.73,0.73,0.67,0.63,0.65,0.63
2918,Terry Yegbe,Lech Poznań,DEF,2.1,ok,87.5,3.97,4.08,3.96,4.08,3.48,3.51,3.43,3.38
2919,Robert Deziel,Legia Warszawa,DEF,1.7,ok,28.4,1.27,1.4,1.27,1.45,1.29,1.55,1.33,1.29
2920,Makan Aïko,Motor Lublin,MID,1.8,ok,16.0,0.69,0.73,0.74,0.81,0.73,0.8,0.72,0.67
2921,Mihai Popa,Motor Lublin,GK,1.8,ok,87.5,1.95,1.8,1.96,2.25,2.06,2.27,2.02,1.58
2922,Artem Akatov,Motor Lublin,DEF,0.9,ok,28.4,0.94,0.95,1.01,1.15,1.02,1.14,0.99,0.83
2923,Marcel Złomańczuk,Motor Lublin,MID,0.7,ok,22.8,0.9,0.96,0.98,1.06,0.96,1.05,0.95,0.88
2924,Domen Gril,Piast Gliwice,GK,1.7,ok,34.5,1.0,1.16,0.67,1.22,0.98,0.98,1.08,1.04
2925,Maciek Kucharski,Piast Gliwice,FWD,0.7,ok,20.6,1.1,1.27,0.92,1.28,1.04,1.2,1.21,1.17
2926,Samuel Ntamack,Piast Gliwice,FWD,2.0,ok,20.6,1.1,1.27,0.92,1.28,1.04,1.2,1.21,1.17
2927,Níkos Bótis,Pogoń Szczecin,GK,1.7,ok,34.5,0.99,1.01,1.09,0.81,1.17,1.02,1.22,1.23
2928,Fernand Gouré,Radomiak Radom,FWD,1.7,ok,15.0,0.99,0.87,0.83,0.76,0.92,0.88,0.77,0.92
2929, Manu,Radomiak Radom,FWD,1.9,ok,20.6,1.27,1.12,1.06,0.97,1.17,1.12,0.98,1.18
2930,Dieudonné Debohi,Raków Częstochowa,DEF,1.9,ok,28.4,1.51,1.44,1.4,1.28,1.26,1.21,0.95,1.43
2931,Jakub Jendryka,Raków Częstochowa,DEF,1.8,ok,28.4,1.51,1.44,1.4,1.28,1.26,1.21,0.95,1.43
2932,Tarik Karić,Raków Częstochowa,GK,1.8,ok,34.5,1.39,1.31,1.3,1.21,1.19,1.11,0.86,1.28
2933,Oliwier Kwiatkowski,Raków Częstochowa,MID,1.6,ok,22.8,1.19,1.15,1.13,1.04,1.04,1.04,0.89,1.18
2934,Ádin Molnár,Raków Częstochowa,MID,2.1,ok,38.0,2.16,2.08,2.03,1.86,1.85,1.86,1.58,2.15
2935,Jurica Pršir,Wisła Płock,MID,1.9,ok,49.0,1.71,1.87,2.01,1.69,1.93,1.98,1.9,1.97
2936,David Čolina,Zagłębie Lubin,DEF,1.8,ok,28.4,1.24,0.98,0.92,1.41,1.2,1.22,1.29,1.24
2937,Paweł Kosmalski,Zagłębie Lubin,MID,1.2,ok,22.8,1.07,0.9,0.9,1.16,1.04,1.06,1.08,1.08
2938,Szymon Łyczko,Zagłębie Lubin,MID,1.5,ok,22.8,1.07,0.9,0.9,1.16,1.04,1.06,1.08,1.08
2939,Nik Prelec,Jagiellonia Białystok,FWD,2.0,ok,33.0,2.15,2.27,1.96,2.23,1.71,1.83,2.48,2.25
2940,Mario García,Widzew Łódź,DEF,1.9,ok,28.4,1.42,1.38,1.1,1.36,1.44,1.03,1.44,1.13
2941,Élie Youan,Wisła Kraków,MID,1.9,ok,12.0,0.65,0.6,0.68,0.55,0.6,0.69,0.59,0.59
2942,Michal Ševčík,Legia Warszawa,MID,2.0,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2943,Peter González,Górnik Zabrze,MID,1.9,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2944,Dominik Gregorski,Motor Lublin,FWD,1.0,ok,20.6,0.98,1.08,1.1,1.2,1.07,1.18,1.04,0.97
2945,Rodrigo Conceicao,Jagiellonia Białystok,DEF,2.0,ok,33.0,1.53,1.46,1.44,1.52,1.03,1.19,1.73,1.53
2946,Oliwier Pławiński,Wisła Kraków,MID,0.7,ok,22.8,1.06,0.97,1.11,0.9,0.98,1.12,0.96,0.95
2947,Karol Tokarczyk,Wisła Kraków,MID,0.7,ok,22.8,1.06,0.97,1.11,0.9,0.98,1.12,0.96,0.95
2948,Kacper Błaszkiewicz,Wisła Płock,FWD,0.9,ok,20.6,0.96,1.03,1.17,0.95,1.12,1.13,1.09,1.11
2949,Oskar Dari,Wisła Płock,MID,0.8,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2950,Szymon Wadas,Wisła Płock,GK,0.7,ok,34.5,0.7,0.96,0.97,0.68,0.88,1.0,0.87,1.02
2951,Nikola Čavlina,Wieczysta Kraków,GK,1.8,ok,34.5,0.93,0.69,0.86,0.87,0.9,0.95,1.0,0.85
2952,Ché Nunnely,Radomiak Radom,MID,1.8,ok,15.0,0.85,0.74,0.72,0.66,0.79,0.76,0.67,0.79
2953,Yacine Bourhane,Motor Lublin,MID,1.8,ok,65.0,2.38,2.53,2.59,2.79,2.54,2.76,2.48,2.33
2954,Vincent Burlet,Cracovia,DEF,1.8,ok,28.0,0.89,1.34,1.43,1.14,1.51,1.32,1.22,1.38
2955,Igor Chmielewski,Korona Kielce,DEF,0.7,ok,28.4,0.98,1.14,1.13,1.08,1.32,1.3,1.37,1.34
2956,Kornel Toboła,Korona Kielce,FWD,0.7,ok,20.6,1.02,1.07,1.05,0.99,1.28,1.19,1.27,1.24
2957,Patryk Dziekoński,Zagłębie Lubin,MID,0.7,ok,48.0,1.69,1.48,1.46,1.81,1.64,1.68,1.7,1.7
2958,Franciszek Nowak,Zagłębie Lubin,GK,0.7,ok,34.5,1.09,0.89,0.81,1.24,1.05,1.07,1.14,1.09
2959,Filip Przybyłko,Legia Warszawa,MID,0.7,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2960,Maksym Cymbulak,Wisła Kraków,MID,1.2,ok,22.8,1.06,0.97,1.11,0.9,0.98,1.12,0.96,0.95
2961,Nikodem Całko,Raków Częstochowa,DEF,0.7,ok,28.4,1.51,1.44,1.4,1.28,1.26,1.21,0.95,1.43
2962,Erik Mikanowicz,Legia Warszawa,MID,0.7,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2963,Maximilian Dietz,Górnik Zabrze,DEF,2.0,ok,49.0,2.52,2.06,2.19,2.4,1.74,2.26,2.08,1.67
2964,Patryk Stechnij,Wieczysta Kraków,GK,1.0,ok,34.5,0.93,0.69,0.86,0.87,0.9,0.95,1.0,0.85
2965,Alex Marciniak,Cracovia,MID,1.7,ok,22.8,0.85,1.07,1.11,0.96,1.16,1.06,0.99,1.08
2966,Jeremy Agbonifo,Jagiellonia Białystok,MID,2.0,ok,12.0,0.67,0.67,0.63,0.68,0.53,0.57,0.74,0.68
2967,Jérémy Guillemenot,Wisła Kraków,FWD,2.0,ok,20.6,1.2,1.1,1.25,0.99,1.1,1.27,1.06,1.07
2968,Adrian Żulewski,Śląsk Wrocław,DEF,0.7,ok,28.4,0.87,0.89,1.1,1.02,1.01,0.86,0.84,1.09
2969,Nicolas Dohojda,Radomiak Radom,MID,0.9,ok,22.8,1.13,0.99,0.96,0.89,1.05,1.02,0.91,1.05
2970,Konrad Kraska,Motor Lublin,MID,0.7,ok,22.8,0.9,0.96,0.98,1.06,0.96,1.05,0.95,0.88
