player_id,fpl_id,web_name,player_name,pos,price,team_name,appearances,minutes_played,goals,xg,assists,xa,xGI,xGI_per_90,key_passes,shots_total,shots_on_target
337989,,Marcjanik,Michał Marcjanik,MID,,Arka Gdynia,33,2944,2,2.37,0,0.56,2.93,0.09,6,17,4
1882566,2560.0,Ciszek,Konrad Ciszek,DEF,0.9,Korona Kielce,5,248,0,0.08,0,0.05,0.13,0.05,0,3,0
2260484,2830.0,Zalewski,Zachary Zalewski,MID,0.7,Jagiellonia,5,55,0,0.04,0,0.13,0.17,0.28,2,2,1
256477,,Stolarski,Paweł Stolarski,MID,,Motor Lublin,29,1912,0,0.37,0,1.73,2.1,0.1,15,10,2
1514873,2444.0,Krajewski,Marcel Krajewski,DEF,1.8,Widzew Lodz,26,1723,0,0.62,3,1.98,2.6,0.14,15,17,3
319307,2809.0,Gustafson,Simon Gustafson,MID,1.8,Korona Kielce,14,639,0,0.38,0,0.37,0.75,0.11,8,5,2
1085320,,Gruszkowski,Konrad Gruszkowski,MID,,GKS Katowice,8,167,0,0.17,0,0.03,0.2,0.11,1,3,0
1182223,,Depu,Depú,MID,,Radomiak,9,189,1,0.85,0,0.04,0.89,0.42,1,9,3
864926,,Kowalczyk,Sebastian Kowalczyk,MID,,Zaglebie Lubin,9,371,0,0.22,0,0.3,0.52,0.13,8,5,0
1021809,1623.0,Borowski,Filip Borowski,DEF,1.6,Piast Gliwice,14,774,1,0.4,0,0.86,1.26,0.15,4,7,3
987320,,Rosolek,Maciej Rosołek,MID,,GKS Katowice,8,342,0,1.12,0,0.16,1.28,0.34,2,8,4
1210837,2016.0,Lewicki,Jakub Lewicki,DEF,1.7,Piast Gliwice,26,2126,0,0.75,0,1.92,2.67,0.11,20,23,5
2179404,2818.0,Tabisz,Mateusz Tabisz,MID,1.3,Cracovia,8,180,0,0.64,0,0.19,0.83,0.42,3,5,1
1025779,,Goh,Young-jun Goh,MID,,Gornik Zabrze,9,312,0,0.07,2,0.23,0.3,0.09,6,1,0
997523,,Antonin,Antoñín,MID,,Korona Kielce,29,1661,3,7.91,1,1.23,9.14,0.5,12,47,16
942480,,Mroz,Marek Mróz,MID,,Zaglebie Lubin,2,41,0,0.0,0,0.05,0.05,0.11,0,0,0
2181702,2727.0,Lawa,Natan Ława,MID,1.6,Pogon Szczecin,10,564,0,0.74,0,0.37,1.11,0.18,6,11,3
1615259,2312.0,Paryzek,Patryk Paryzek,FWD,1.7,Pogon Szczecin,4,96,0,0.04,0,0.01,0.05,0.05,0,1,0
2031144,2530.0,Lewandowski,Franciszek Lewandowski,MID,0.7,Motor Lublin,2,25,0,0.03,0,0.0,0.03,0.11,0,1,0
1509027,2226.0,Cybulski,Kamil Cybulski,MID,1.7,Widzew Lodz,2,25,0,0.02,0,0.0,0.02,0.07,0,1,0
1154114,2767.0,Agnero,Yannick Agnero,FWD,1.8,Lech Poznan,27,613,3,3.3,0,0.44,3.74,0.55,6,22,12
1912441,2655.0,Donio,Bastien Donio,MID,1.6,Gornik Zabrze,9,200,0,0.04,0,0.06,0.1,0.04,1,1,0
1065629,2847.0,Agger,Mads Agger,MID,1.8,Pogon Szczecin,12,817,1,0.67,0,0.46,1.13,0.12,9,12,4
911956,,Massimo,Massimo,MID,,Gornik Zabrze,12,478,0,1.43,0,0.24,1.67,0.31,4,13,4
992632,,Smolinski,Kacper Smoliński,MID,,Pogon Szczecin,12,372,0,0.98,0,0.31,1.29,0.31,5,10,6
1012383,,Urbanski,Kacper Urbański,MID,,Legia,21,1043,0,1.27,1,2.07,3.34,0.29,17,22,2
1142207,,Tsarenko,Anton Tsarenko,MID,,KS Lechia Gdansk,7,218,0,0.63,1,0.2,0.83,0.34,3,5,3
587224,,Krawczyk,Piotr Krawczyk,MID,,Wisla Plock,3,39,0,0.0,0,0.01,0.01,0.02,1,0,0
875633,,Loncar,Danijel Lončar,MID,,Pogon Szczecin,28,1884,1,0.94,1,0.92,1.86,0.09,7,12,3
119198,,Nono,Nono,MID,,Korona Kielce,26,1033,0,0.57,2,1.38,1.95,0.17,17,14,2
922074,,Kurminowski,Dawid Kurminowski,MID,,KS Lechia Gdansk,23,813,3,3.01,1,1.16,4.17,0.46,6,17,6
904669,2732.0,Teklic,Tonio Teklić,MID,1.7,Widzew Lodz,8,135,0,0.12,0,0.45,0.57,0.38,4,4,0
1638822,2346.0,Zewlakow,Jakub Żewłakow,MID,1.5,Legia,10,275,0,0.19,0,0.75,0.94,0.31,7,6,4
1408992,2069.0,Mucha,Szczepan Mucha,MID,1.0,Piast Gliwice,8,62,0,0.02,0,0.07,0.09,0.13,0,1,0
858600,,Rondic,Imad Rondić,MID,,Rakow,12,389,0,0.68,0,0.05,0.73,0.17,1,5,0
836941,,Dadasov,Renat Dadaşov,MID,,Motor Lublin,21,466,0,0.69,0,0.41,1.1,0.21,7,8,3
1127782,,Karasek,Kacper Karasek,MID,,Motor Lublin,14,240,1,0.74,0,0.2,0.94,0.35,3,8,2
1172640,2417.0,Luberecki,Filip Luberecki,DEF,1.7,Motor Lublin,31,2619,0,0.54,1,2.18,2.72,0.09,20,12,3
939732,,Masoero,Lucas Masoero,MID,,Bruk-Bet Termalica Nieciecza,19,1274,0,0.56,1,0.1,0.66,0.05,2,5,0
1036092,,Olsson,Elias Olsson,MID,,KS Lechia Gdansk,8,502,0,0.02,1,0.24,0.26,0.05,3,1,0
1122621,,Andreev,Plamen Andreev,MID,,Lech Poznan,1,90,0,0.0,0,0.0,0.0,0.0,0,0,0
1479496,2489.0,Pitan,Levis Pitan,DEF,1.7,Piast Gliwice,2,60,0,0.0,0,0.01,0.01,0.02,0,0,0
586370,,Leandro,Leândro,MID,,Radomiak,3,13,0,0.0,0,0.0,0.0,0.0,0,0,0
890333,2325.0,Otieno,Erick Otieno,DEF,1.8,Rakow,4,143,0,0.0,0,0.16,0.16,0.1,3,0,0
1848797,,Samaila,Abbati Abdullahi Samaila,MID,,Gornik Zabrze,4,32,0,0.0,0,0.04,0.04,0.11,0,0,0
1512886,,Biedrzycki,Bartosz Biedrzycki,MID,,Cracovia,4,62,0,0.0,0,0.02,0.02,0.03,0,0,0
345986,,Mokwa,Tomasz Mokwa,MID,,Piast Gliwice,4,165,0,0.0,0,0.3,0.3,0.16,2,0,0
1847698,,Deisadze,Diego Deisadze,MID,,Bruk-Bet Termalica Nieciecza,3,20,0,0.14,0,0.01,0.15,0.68,1,1,1
1154875,2822.0,Fikaj,Elton Fikaj,DEF,1.7,Piast Gliwice,3,121,0,0.06,0,0.04,0.1,0.07,1,2,1
1382153,2769.0,Mircetic,Bogdan Mirčetić,MID,1.8,Rakow,4,96,0,0.04,0,0.01,0.05,0.05,2,2,1
980143,,Cantero,Álejandro Cantero,MID,,Jagiellonia,7,98,0,0.04,0,0.17,0.21,0.19,2,2,1
109004,,Putivtsev,Artem Putivtsev,MID,,Bruk-Bet Termalica Nieciecza,18,1090,1,1.23,0,1.19,2.42,0.2,3,7,2
72830,,Hanousek,Marek Hanousek,MID,,Widzew Lodz,9,104,0,0.2,0,0.01,0.21,0.18,0,3,0
598210,2206.0,Dalmau,Adrian Dalmau,FWD,1.7,Piast Gliwice,16,543,2,2.82,0,0.31,3.13,0.52,6,21,6
1106808,2010.0,Hamulic,Said Hamulić,FWD,1.8,Wisla Plock,7,355,0,0.84,0,0.31,1.15,0.29,5,14,5
831930,,Szysz,Patryk Szysz,MID,,Arka Gdynia,23,870,0,1.22,1,1.29,2.51,0.26,12,11,4
232162,,Zahovic,Luka Zahović,MID,,Gornik Zabrze,6,203,1,0.16,0,0.13,0.29,0.13,4,3,1
981192,2480.0,Hakans,Daniel Håkans,MID,1.8,Lech Poznan,9,232,1,0.47,0,0.21,0.68,0.26,4,4,2
1087593,,Niarchos,Giannis Niarchos,MID,,Wisla Plock,20,799,1,3.22,1,0.45,3.67,0.41,6,18,6
882645,,Kostorz,Kacper Kostorz,MID,,Pogon Szczecin,10,211,0,0.29,0,0.03,0.32,0.14,2,2,0
1462671,2458.0,Zwozny,Hubert Zwozny,DEF,1.7,Korona Kielce,19,975,0,0.39,0,0.22,0.61,0.06,2,6,1
796067,2783.0,Zeqiri,Andi Zeqiri,FWD,1.8,Widzew Lodz,24,781,1,3.2,1,0.46,3.66,0.42,8,25,7
279533,2073.0,Wahlqvist,Linus Wahlqvist,DEF,1.8,Pogon Szczecin,24,2033,0,1.38,1,1.93,3.31,0.15,18,23,2
1470033,,Seck,Ibrahima Seck,MID,,Rakow,6,250,0,0.34,1,0.36,0.7,0.25,2,5,1
930808,,Jaunzems,Alvis Jaunzems,MID,,KS Lechia Gdansk,9,648,0,0.03,1,0.34,0.37,0.05,2,2,0
2333181,2789.0,Kokosinski,Jakub Kokosinski,FWD,0.9,GKS Katowice,6,65,0,0.0,0,0.03,0.03,0.04,1,0,0
992951,2708.0,Rajovic,Mileta Rajović,FWD,1.9,Legia,32,2284,6,12.33,0,1.9,14.23,0.56,20,75,30
297324,722.0,Angielski,Karol Angielski,FWD,1.8,Pogon Szczecin,11,549,1,0.9,0,0.64,1.54,0.25,5,7,2
1120497,,Percan,Diego Percan,MID,,Arka Gdynia,9,280,0,0.75,1,0.09,0.84,0.27,2,2,1
256105,,Cebula,Marcin Cebula,MID,,Korona Kielce,8,189,0,0.54,0,0.09,0.63,0.3,2,6,2
932479,,Nikolov,Vladimir Nikolov,MID,,Korona Kielce,25,661,0,1.25,1,0.68,1.93,0.26,10,9,2
1597203,2348.0,Klukowski,Antoni Klukowski,MID,1.2,Widzew Lodz,7,73,0,0.0,0,0.0,0.0,0.0,0,0,0
879123,2502.0,Katsantonis,Andreas Katsantonis,FWD,1.6,Piast Gliwice,13,231,1,1.31,0,0.35,1.66,0.65,3,11,2
1116668,,Pedro,João Pedro,MID,,Radomiak,16,964,0,0.42,1,0.89,1.31,0.12,5,8,0
1405599,2239.0,Orlikowski,Igor Orlikowski,DEF,1.7,Zaglebie Lubin,19,1312,0,0.57,1,1.06,1.63,0.11,6,12,2
1101200,,Palacz,Krystian Palacz,MID,,Motor Lublin,6,312,0,0.09,1,0.24,0.33,0.1,2,2,1
912182,,Golubickas,Paulius Golubickas,MID,,Radomiak,3,30,0,0.0,0,0.0,0.0,0.0,1,0,0
934372,,Barbosa,Gabriel Barbosa,MID,,Gornik Zabrze,3,24,0,0.09,0,0.01,0.1,0.38,0,2,0
1978292,,Ede,Bright Ede,MID,,Motor Lublin,11,597,0,0.46,0,0.04,0.5,0.08,0,3,0
1548885,,Sarapata,Dominik Sarapata,MID,,Wisla Plock,7,226,0,0.23,0,0.39,0.62,0.25,2,3,0
887580,,Szota,Serafin Szota,MID,,Arka Gdynia,10,866,0,0.18,0,0.45,0.63,0.07,1,4,2
942689,2848.0,Zmrzly,Ondřej Zmrzlý,DEF,1.8,Gornik Zabrze,10,561,0,1.14,1,0.71,1.85,0.3,9,10,1
845027,,Sobczak,Szymon Sobczak,MID,,Arka Gdynia,8,154,0,0.49,0,0.01,0.5,0.29,1,3,0
962056,2785.0,Ali,Hussein Ali,DEF,1.7,Pogon Szczecin,16,526,2,0.41,0,0.36,0.77,0.13,4,3,3
1095659,,Matysik,Miłosz Matysik,MID,,Bruk-Bet Termalica Nieciecza,11,645,0,0.14,0,0.08,0.22,0.03,1,3,0
1548943,2765.0,Jakobczyk,Kamil Jakóbczyk,FWD,0.7,Lech Poznan,1,8,0,0.0,0,0.0,0.0,0.0,0,0,0
843379,,Kalahur,Miłosz Kałahur,MID,,KS Lechia Gdansk,6,294,0,0.0,0,0.03,0.03,0.01,0,0,0
1131003,2672.0,Haxha,Florian Haxha,MID,1.8,Motor Lublin,7,96,0,0.0,0,0.1,0.1,0.09,3,0,0
991645,2773.0,Ba,Pape Meissa Ba,FWD,1.8,Widzew Lodz,4,80,0,0.3,0,0.0,0.3,0.34,0,2,0
1608889,,Gozdecki,Nikodem Gozdecki,MID,,Arka Gdynia,1,26,0,0.11,0,0.02,0.13,0.45,0,1,0
2237477,,Sinkiewicz,Dorian Sinkiewicz,MID,,KS Lechia Gdansk,1,15,0,0.05,0,0.01,0.06,0.36,0,1,0
946836,402.0,Wozniak,Arkadiusz Wozniak,MID,1.7,Zaglebie Lubin,3,23,0,0.05,0,0.0,0.05,0.2,0,1,0
1048919,2833.0,Mlinaric,Mihael Mlinarić,FWD,1.8,Zaglebie Lubin,4,72,0,0.03,0,0.0,0.03,0.04,0,1,0
1587277,2798.0,Kovacik,Samuel Kovacik,MID,1.3,Legia,4,102,0,0.02,0,0.04,0.06,0.05,0,1,0
2304404,2827.0,Ligocki,Jakub Ligocki,MID,0.7,Zaglebie Lubin,3,90,0,0.02,0,0.04,0.06,0.06,0,1,0
1546563,2696.0,Glowinski,Mateusz Głowiński,FWD,0.7,Korona Kielce,2,23,0,0.01,0,0.0,0.01,0.04,0,1,1
984453,,Zator,Dominick Zator,MID,,Arka Gdynia,19,1273,0,0.79,0,0.49,1.28,0.09,8,5,2
931738,,Twumasi,Ema Twumasi,MID,,Piast Gliwice,27,2171,1,0.59,0,1.32,1.91,0.08,19,10,1
1011563,,Vitalucci,Hide Vitalucci,MID,,Arka Gdynia,6,237,0,0.16,0,0.11,0.27,0.1,1,5,1
1212591,2851.0,Olsen,Marius Olsen,DEF,1.7,GKS Katowice,4,346,0,0.19,0,0.01,0.2,0.05,0,2,0
930445,2845.0,Santos,Thomas Santos,DEF,1.7,Motor Lublin,7,220,0,0.42,0,0.11,0.53,0.22,1,2,0
1500297,,Glogowski,Michal Głogowski,MID,,KS Lechia Gdansk,10,156,0,0.28,0,0.13,0.41,0.24,2,4,0
1158181,2839.0,Lima,Ivan Lima,MID,1.8,Piast Gliwice,3,57,0,0.0,0,0.18,0.18,0.28,0,0,0
2260501,2854.0,Hancko,Adam Hańćko,MID,0.7,Korona Kielce,1,9,0,0.0,0,0.0,0.0,0.0,0,0,0
883475,,Atanasov,Jani Atanasov,MID,,Cracovia,2,29,0,0.23,0,0.0,0.23,0.71,0,2,0
2170259,,Batoum,Jean Batoum,MID,,Cracovia,6,187,0,0.12,0,0.02,0.14,0.07,1,2,0
920540,,Rogala,Grzegorz Rogala,MID,,GKS Katowice,6,284,0,0.13,0,0.04,0.17,0.05,1,3,0
814883,2836.0,Karamarko,Marin Karamarko,DEF,1.7,Wisla Plock,3,117,0,0.07,0,0.17,0.24,0.18,1,1,0
1513575,2114.0,Burek,Jakub Burek,GKP,1.0,Wisla Plock,1,90,0,0.0,0,0.0,0.0,0.0,0,0,0
801418,672.0,Loska,Tomasz Loska,GKP,1.6,Gornik Zabrze,2,123,0,0.0,0,0.0,0.0,0.0,0,0,0
1423453,,Szala,Dominik Szala,MID,,Gornik Zabrze,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
2183992,2791.0,Janyszka,Hubert Janyszka,DEF,0.7,Lech Poznan,1,4,0,0.0,0,0.0,0.0,0.0,0,0,0
1134106,,Dombroski,Thiago Dombroski,MID,,Bruk-Bet Termalica Nieciecza,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
1405563,2736.0,Popielec,Cyprian Popielec,MID,0.7,Zaglebie Lubin,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
1562114,,Bakhno,Matsvei Bakhno,MID,,Wisla Plock,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
2183999,,Szczepankiewicz,Bartosz Szczepankiewicz,MID,,KS Lechia Gdansk,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
1608548,,Gohlike,Olaf Gohlike,MID,,Arka Gdynia,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
1874143,,Zacharewicz,Wojciech Zacharewicz,MID,,Arka Gdynia,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0
